2025-11-15 15:20:57,071 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Y_comparison_sample_0') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Sample 320: Analytical vs Predicted Y', 'xname': 'Time'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Y_comparison_sample_0_table'}], 'fields': []}]}]}}} None
2025-11-15 15:20:58,313 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Y_comparison_sample_1') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Sample 337: Analytical vs Predicted Y', 'xname': 'Time'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Y_comparison_sample_1_table'}], 'fields': []}]}]}}} None
2025-11-15 15:20:59,211 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Y_comparison_sample_2') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Sample 917: Analytical vs Predicted Y', 'xname': 'Time'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Y_comparison_sample_2_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:00,116 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Y_comparison_sample_3') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Sample 161: Analytical vs Predicted Y', 'xname': 'Time'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Y_comparison_sample_3_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:01,035 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Y_comparison_sample_4') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Sample 197: Analytical vs Predicted Y', 'xname': 'Time'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Y_comparison_sample_4_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:01,983 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_s12_sample0') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed s=0.240 — Sample 320', 'xname': 't'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_s12_sample0_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:02,867 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_s12_sample1') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed s=0.240 — Sample 337', 'xname': 't'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_s12_sample1_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:03,762 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_s12_sample2') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed s=0.240 — Sample 917', 'xname': 't'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_s12_sample2_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:04,682 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_s25_sample0') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed s=0.500 — Sample 320', 'xname': 't'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_s25_sample0_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:05,650 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_s25_sample1') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed s=0.500 — Sample 337', 'xname': 't'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_s25_sample1_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:06,576 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_s25_sample2') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed s=0.500 — Sample 917', 'xname': 't'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_s25_sample2_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:07,502 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_s37_sample0') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed s=0.740 — Sample 320', 'xname': 't'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_s37_sample0_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:08,384 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_s37_sample1') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed s=0.740 — Sample 337', 'xname': 't'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_s37_sample1_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:09,308 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_s37_sample2') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed s=0.740 — Sample 917', 'xname': 't'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_s37_sample2_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:10,229 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_t12_sample0') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed t=0.240 — Sample 320', 'xname': 's'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_t12_sample0_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:11,108 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_t12_sample1') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed t=0.240 — Sample 337', 'xname': 's'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_t12_sample1_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:12,018 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_t12_sample2') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed t=0.240 — Sample 917', 'xname': 's'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_t12_sample2_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:12,945 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_t25_sample0') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed t=0.500 — Sample 320', 'xname': 's'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_t25_sample0_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:13,853 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_t25_sample1') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed t=0.500 — Sample 337', 'xname': 's'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_t25_sample1_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:14,755 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_t25_sample2') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed t=0.500 — Sample 917', 'xname': 's'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_t25_sample2_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:15,656 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_t37_sample0') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed t=0.740 — Sample 320', 'xname': 's'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_t37_sample0_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:16,572 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_t37_sample1') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed t=0.740 — Sample 337', 'xname': 's'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_t37_sample1_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:17,525 INFO    MainThread:3257196 [wandb_run.py:_config_callback():1392] config_cb ('_wandb', 'visualize', 'Z_fixed_t37_sample2') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Fixed t=0.740 — Sample 917', 'xname': 's'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'Z_fixed_t37_sample2_table'}], 'fields': []}]}]}}} None
2025-11-15 15:21:18,420 INFO    MainThread:3257196 [wandb_run.py:_finish():2275] finishing run pucci-kth-royal-institute-of-technology/bsde-volterra-solver/u6ufzkjm
2025-11-15 15:21:18,421 INFO    MainThread:3257196 [wandb_run.py:_atexit_cleanup():2474] got exitcode: 0
2025-11-15 15:21:18,421 INFO    MainThread:3257196 [wandb_run.py:_restore():2456] restore
2025-11-15 15:21:18,421 INFO    MainThread:3257196 [wandb_run.py:_restore():2462] restore done
2025-11-15 15:21:20,455 INFO    MainThread:3257196 [wandb_run.py:_footer_sync_info():3872] logging synced files
